scene,hierarchy,roomOrExhibit,objectName,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialSlots,materialPaths,castShadows,receiveShadows,staticFlags,batchingStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderTriangles,colliderTypes,lodGroup,nearestCameraDistance,nearestPlayerDistance,boundsMagnitude,boundsMaxAxis,screenCoverageClass,objectClass,shadowRecommendation,shadowReason,combineGroupKey,instancingKey
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/Garden/flowerbed/flowers/Flowers_01 (11)/Flowers_01_LOD1","Exhibit:Meshell_Sturgis","Flowers_01_LOD1",MeshRenderer,"Assets/SimpleNaturePack/Models/Flowers_01.fbx","Assets/SimpleNaturePack/Prefabs/Flowers_01.prefab","Flowers_01_LOD1",454,152,1,1,"Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat",On,True,"0",False,False,False,False,0,"","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/Garden/flowerbed/flowers/Flowers_01 (11)",40.847,7.865,0.863,0.572,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","Exhibit:Meshell_Sturgis::Vegetation::Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat","Assets/SimpleNaturePack/Models/Flowers_01.fbx#Flowers_01_LOD1::Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/Garden/flowerbed/flowers/Flowers_01 (16)/Flowers_01_LOD1","Exhibit:Meshell_Sturgis","Flowers_01_LOD1",MeshRenderer,"Assets/SimpleNaturePack/Models/Flowers_01.fbx","Assets/SimpleNaturePack/Prefabs/Flowers_01.prefab","Flowers_01_LOD1",454,152,1,1,"Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat",On,True,"0",False,False,False,False,0,"","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/Garden/flowerbed/flowers/Flowers_01 (16)",41.628,7.555,0.863,0.572,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","Exhibit:Meshell_Sturgis::Vegetation::Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat","Assets/SimpleNaturePack/Models/Flowers_01.fbx#Flowers_01_LOD1::Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/Garden/flowerbed/flowers/Flowers_01/Flowers_01_LOD1","Exhibit:Meshell_Sturgis","Flowers_01_LOD1",MeshRenderer,"Assets/SimpleNaturePack/Models/Flowers_01.fbx","Assets/SimpleNaturePack/Prefabs/Flowers_01.prefab","Flowers_01_LOD1",454,152,1,1,"Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat",On,True,"0",False,False,False,False,0,"","_SceneContent/ImplementedContributorInstallations/Meshell_Sturgis/Garden/flowerbed/flowers/Flowers_01",41.103,10.135,0.863,0.572,Small,Vegetation,Can safely stop casting shadows,"Small or distant vegetation shadow cost is high relative to visual value.","Exhibit:Meshell_Sturgis::Vegetation::Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat","Assets/SimpleNaturePack/Models/Flowers_01.fbx#Flowers_01_LOD1::Assets/SimpleNaturePack/Materials/SimpleNaturePack_Texture_01.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/Kitchen/WallWindowBay4m/WallWindowBay4m","FirstFloor/Kitchen","WallWindowBay4m",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowBay4m.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindowBay4m.prefab","WallWindowBay4m",164,152,1,1,"Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster.mat",On,True,"0",False,False,False,True,152,"MeshCollider","",27.759,0.896,5.047,4.000,Large,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/Kitchen::Architecture::Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowBay4m.FBX#WallWindowBay4m::Assets/Idyllic Italian Coast Town/Materials/M_wall_plaster.mat"
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/Button_Home","BuildProfiles/XR","Button_Home",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Button_Home",102,144,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.107,0.036,0.014,0.010,Small,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","BuildProfiles/XR::UI::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#Button_Home::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BH_XR_MainScene.unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/Button_Home","BuildProfiles/XR","Button_Home",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Button_Home",102,144,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.107,0.036,0.014,0.010,Small,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","BuildProfiles/XR::UI::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#Button_Home::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/LivingRoom/80sTelevision/TV/TV Front Panel 01/Screen Surround","FirstFloor/LivingRoom","Screen Surround",MeshRenderer,"Assets/danthaigames/DS 80s Television/FBX/TV.fbx","Assets/danthaigames/DS 80s Television/Prefabs/80sTelevision.prefab","Screen Surround",200,144,1,1,"Assets/danthaigames/DS 80s Television/Materials/TV Screen Surround.mat",On,True,"0",False,False,False,False,0,"","",28.329,0.672,0.863,0.674,Large,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/LivingRoom::Architecture::Assets/danthaigames/DS 80s Television/Materials/TV Screen Surround.mat","Assets/danthaigames/DS 80s Television/FBX/TV.fbx#Screen Surround::Assets/danthaigames/DS 80s Television/Materials/TV Screen Surround.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/LivingRoom/LampTall/LampSelfStanding","FirstFloor/LivingRoom","LampSelfStanding",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampTall.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Lights/LampTall.prefab","LampSelfStanding",174,142,1,1,"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat",On,True,"0",False,False,False,False,0,"","",24.266,6.041,2.061,1.934,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/LivingRoom::Architecture::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampTall.FBX#LampSelfStanding::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/RI/TV_Asset/TV_Preview/TV","Exhibit:RI","TV",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Living Room/TV.FBX","Assets/DevDen Arch Viz Scotland/Prefabs/Living Room/TV.prefab","TV",160,140,1,1,"Assets/DevDen Arch Viz Scotland/Materials/Living Room/TV.mat",On,True,"-1",True,True,True,True,140,"MeshCollider","",37.654,10.691,2.530,2.200,Small,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","Exhibit:RI::SmallProp::Assets/DevDen Arch Viz Scotland/Materials/Living Room/TV.mat","Assets/DevDen Arch Viz Scotland/Models/Living Room/TV.FBX#TV::Assets/DevDen Arch Viz Scotland/Materials/Living Room/TV.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/Bed side_table (1)","SecondFloor/SecondRoom","Bed side_table (1)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedside_table.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Bed side_table.prefab","pCube1",212,138,1,1,"Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat",On,True,"-1",True,True,True,True,138,"MeshCollider","",36.074,3.469,1.166,0.800,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat","Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedside_table.fbx#pCube1::Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/Bed side_table (2)","SecondFloor/SecondRoom","Bed side_table (2)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedside_table.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/Bed side_table.prefab","pCube1",212,138,1,1,"Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat",On,True,"-1",True,True,True,True,138,"MeshCollider","",33.718,5.684,1.118,0.800,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat","Assets/DevDen Arch Viz Scotland/Models/Bed Room/bedside_table.fbx#pCube1::Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wood_side_table.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/DiningRoom/WallWindow4mCurtain (1)/Curtain4m","FirstFloor/DiningRoom","Curtain4m",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","Curtain4m",196,132,1,1,"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat",On,True,"0",False,False,False,False,0,"","",38.017,10.770,4.206,3.458,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/DiningRoom::Architecture::Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX#Curtain4m::Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/DiningRoom/WallWindow4mCurtain (2)/Curtain4m","FirstFloor/DiningRoom","Curtain4m",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","Curtain4m",196,132,1,1,"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat",On,True,"0",False,False,False,False,0,"","",33.735,6.507,4.206,3.458,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/DiningRoom::Architecture::Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX#Curtain4m::Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/DiningRoom/WallWindow4mCurtain/Curtain4m","FirstFloor/DiningRoom","Curtain4m",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","Curtain4m",196,132,1,1,"Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat",On,True,"0",False,False,False,False,0,"","",40.133,8.243,4.206,3.458,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/DiningRoom::Architecture::Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX#Curtain4m::Packages/com.unity.render-pipelines.universal/Runtime/Materials/Lit.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/LivingRoom/LampTall/LampShadeMedium","FirstFloor/LivingRoom","LampShadeMedium",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampTall.FBX","Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Lights/LampTall.prefab","LampShadeMedium",156,128,1,1,"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat",On,True,"0",False,False,False,False,0,"","",24.267,6.089,1.074,0.682,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/LivingRoom::Architecture::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampTall.FBX#LampShadeMedium::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/FirstFloor/zedah_prevalent_52_inch_luxury_fan/Cube.002/Cube.002_antique brass_0","FirstFloor/FirstFloor","Cube.002_antique brass_0",MeshRenderer,"Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb","Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb","Cube.002_antique brass_0",150,128,1,1,"Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb",On,True,"0",False,False,False,False,0,"","",24.376,4.655,0.328,0.326,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/FirstFloor::Architecture::Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb","Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb#Cube.002_antique brass_0::Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/SewingRoom/Sewingmachine/Table06/Table06_model","FirstFloor/SewingRoom","Table06_model",MeshRenderer,"Assets/Furniture Mega Pack/FBX/Table/Table06.fbx","Assets/Furniture Mega Pack/Prefabs/Tables/Table06.prefab","Table06",168,128,1,1,"Assets/Furniture Mega Pack/Materials/Table/mat_Table06.mat",On,True,"0",False,False,False,False,0,"","",39.705,4.720,1.002,0.796,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/SewingRoom::Architecture::Assets/Furniture Mega Pack/Materials/Table/mat_Table06.mat","Assets/Furniture Mega Pack/FBX/Table/Table06.fbx#Table06::Assets/Furniture Mega Pack/Materials/Table/mat_Table06.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/SewingRoom/Quilt/BedPillow","FirstFloor/SewingRoom","BedPillow",MeshRenderer,"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/BedPillow.FBX","","BedPillow",110,128,1,1,"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotGreenBlue.mat",On,True,"0",False,False,False,False,0,"","",39.924,2.462,1.033,0.946,Medium,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","FirstFloor/SewingRoom::UI::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotGreenBlue.mat","Assets/UnityTechnologies/Basic Asset Pack Interior/Models/BedPillow.FBX#BedPillow::Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotGreenBlue.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (3)","SecondFloor/SecondRoom","Bathroom_wall (3)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",40.778,7.680,3.314,2.414,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (6)","SecondFloor/SecondRoom","Bathroom_wall (6)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",41.607,6.811,3.170,2.387,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (1)","SecondFloor/SecondRoom","Bathroom_wall (1)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",38.622,7.946,3.330,2.414,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (4)","SecondFloor/SecondRoom","Bathroom_wall (4)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",36.471,8.795,3.293,2.414,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (5)","SecondFloor/SecondRoom","Bathroom_wall (5)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",36.475,8.806,3.293,2.414,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall","SecondFloor/SecondRoom","Bathroom_wall",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",38.618,7.934,3.330,2.414,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (7)","SecondFloor/SecondRoom","Bathroom_wall (7)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",41.595,6.809,3.170,2.387,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/Bathroom_wall (2)","SecondFloor/SecondRoom","Bathroom_wall (2)",MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Bathroom_wall.prefab","pCube49",252,126,1,1,"Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat",On,True,"-1",True,True,True,True,126,"MeshCollider","",40.774,7.667,3.314,2.414,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","SecondFloor/SecondRoom::Architecture::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat","Assets/DevDen Arch Viz Scotland/Models/Bathroom/bathroom_wall.fbx#pCube49::Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall_mat_1.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/Kitchen/modern_scandinavian_kitchen_island/dec/dec_dec2_0","FirstFloor/Kitchen","dec_dec2_0",MeshRenderer,"Assets/My_Custom/modern_scandinavian_kitchen_island.glb","Assets/My_Custom/modern_scandinavian_kitchen_island.glb","dec_dec2_0",136,124,1,1,"Assets/My_Custom/modern_scandinavian_kitchen_island.glb",On,True,"0",False,False,False,False,0,"","",28.542,1.171,0.415,0.288,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/Kitchen::Architecture::Assets/My_Custom/modern_scandinavian_kitchen_island.glb","Assets/My_Custom/modern_scandinavian_kitchen_island.glb#dec_dec2_0::Assets/My_Custom/modern_scandinavian_kitchen_island.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/StairCon/_x0023_STRING0.90.90.91","FirstFloor/Hallway","_x0023_STRING0.90.90.91",MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_STRING0.90.90.91",120,120,1,1,"Assets/My_Custom/morten-s.glb",On,True,"0",False,False,False,False,0,"","",38.865,2.808,0.275,0.264,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/Hallway::Architecture::Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb#_x0023_STRING0.90.90.91::Assets/My_Custom/morten-s.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/DiningRoom/SM_table_cafe_square","FirstFloor/DiningRoom","SM_table_cafe_square",MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_table_cafe_square.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_table_cafe_square.prefab","Box076",168,116,1,1,"Assets/Idyllic Italian Coast Town/Materials/M_chairs.mat",On,True,"2147483647",True,True,True,True,116,"MeshCollider","",36.862,8.651,3.498,2.987,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/DiningRoom::Architecture::Assets/Idyllic Italian Coast Town/Materials/M_chairs.mat","Assets/Idyllic Italian Coast Town/Meshes/Props/SM_table_cafe_square.fbx#Box076::Assets/Idyllic Italian Coast Town/Materials/M_chairs.mat"
