scene,object_path,prefab,mesh_asset,mesh_name,triangle_count,material_count,static_flags,estimated_distance_from_player,typical_screen_coverage,current_cast_shadows,current_receive_shadows,object_class,classification,reason,recommended_cast_shadows_after,recommended_receive_shadows_after,has_mesh_collider,mesh_collider_triangles,lod_group,visual_risk
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/Kitchen/modern_scandinavian_kitchen_island/vase dec/vase dec_vase cup2_0,Assets/My_Custom/modern_scandinavian_kitchen_island.glb,Assets/My_Custom/modern_scandinavian_kitchen_island.glb,vase dec_vase cup2_0,380,1,0,3.294,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,False,0,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/Hallway/Stairs/StairCon/_x0023_STRING1111,Assets/My_Custom/morten-s.glb,Assets/My_Custom/morten-s.glb,_x0023_STRING1111,372,1,0,3.113,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,372,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/SewingRoom/BathroomVanity01,Assets/Furniture Mega Pack/FBX/Bathroom/BathroomVanity01.fbx,Assets/Furniture Mega Pack/FBX/Bathroom/BathroomVanity01.fbx,BathroomVanity01,328,1,0,4.043,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,False,0,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/MemoryRoom/Pen/Object002,Assets/DevDen Arch Viz Scotland/Prefabs/Study Room/Pen.prefab,Assets/DevDen Arch Viz Scotland/Models/Study Room/Pen.FBX,Object002,320,1,-1,5.760,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,False,0,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloor/zedah_prevalent_52_inch_luxury_fan/Cylinder.001/Cylinder.001_void_0,Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb,Assets/My_Custom/zedah_prevalent_52_inch_luxury_fan.glb,Cylinder.001_void_0,316,1,0,4.831,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,False,0,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/Exterior/Porch/DoorStructure/Door_Side_Handle,,,pb_Mesh-168828,306,1,0,7.264,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,306,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (43),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.533,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (44),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,7.449,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (49),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.798,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/walls/SM_wall_base (110),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.971,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (74),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,7.731,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (35),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,3.086,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/walls/SM_wall_base (109),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.264,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (40),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,7.342,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (77),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,7.005,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (25),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,1.497,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (73),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.894,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (102),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,8.688,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/HomeFrontStructure/SM_wall_base (20),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.432,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (76),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,7.597,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (71),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.984,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (91),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,10.805,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (38),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,2.858,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (94),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,8.395,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (80),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,3.312,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (99),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,10.156,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (30),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.362,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/HomeFrontStructure/SM_wall_base (16),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.255,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/HomeFrontStructure/SM_wall_base (11),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.179,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (37),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.691,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/SecondFloorBase/SM_wall_base (13),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,2.833,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/structure/Foundation,Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base.prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,3.924,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (36),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,3.412,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (41),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.144,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/HomeFrontStructure/SM_wall_base (9),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.461,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (58),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,4.962,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (105),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,8.395,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (11),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,3.312,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (29),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,4.618,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (88),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,0.994,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (75),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.889,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (67),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.090,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/walls/SM_wall_base (107),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.869,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (100),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.361,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/HomeFrontStructure/SM_wall_base (8),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.996,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (47),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,0.659,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (42),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,4.775,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (106),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.469,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (32),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,4.695,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (92),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.310,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (69),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.511,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/Exterior/Porch/DoorStructure/SM_wall_base (1),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.772,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/Exterior/Porch/DoorStructure/SM_wall_base (13),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.318,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (55),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.405,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/SecondFloorBase/SM_wall_base (11),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,4.383,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (66),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.054,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/Exterior/Porch/DoorStructure/SM_wall_base (10),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,7.043,Small,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (78),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.747,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/HomeFrontStructure/SM_wall_base (6),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,6.637,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (17),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,4.800,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (65),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,5.194,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/SecondFloorBase/SM_wall_base (14),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,1.953,Large,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/FirstFloor/FirstFloorWalls/SM_wall_base (31),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,3.797,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
Assets/BH_XR_MainScene.unity,_SceneContent/Home/SecondFloor/Temp_SecondFloor_Planning/walls/SM_wall_base (14),Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_wall_base (1).prefab,Assets/Idyllic Italian Coast Town/Meshes/Modular/SM_wall_base.fbx,Object32341,300,1,0,8.403,Medium,On,True,Architecture,Should probably cast shadows,Nearby architecture contributes depth; bake where possible before disabling.,Yes,True,True,300,,Medium
