scene,hierarchy,objectName,active,rendererEnabled,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialCount,uniqueMaterialCount,castsShadows,receiveShadows,staticFlags,lightmapStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderConvex,meshColliderTriangles,hasLODGroup,nearestLODGroup,layer,tag,boundsSize,architectureCandidate,replacementCandidate,replacementCategory,estimatedPerformanceValue,visualRisk
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/SecondRoom/shower/ShowerSystem03/ShowerSystem03_model","ShowerSystem03_model",True,True,MeshRenderer,"Assets/Furniture Mega Pack/FBX/Bathroom/ShowerSystem03.fbx","Assets/Furniture Mega Pack/Prefabs/Bathroom/ShowerSystem03.prefab","ShowerSystem03",7079,6044,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.516, 3.411, 1.141)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_105","Object_105",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_3",3954,5128,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.198, 0.002, 0.110)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/Roof/SM_building_modular_roof_2x1_01 (3)","SM_building_modular_roof_2x1_01 (3)",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Buildings/SM_building_modular_roof_2x1_01.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_building_modular_roof_2x1_01.prefab","Object32368",6770,5110,4,4,4,On,True,"0",False,False,False,True,False,5110,False,,0,"Untagged","(8.222, 3.322, 7.949)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/Roof/SM_building_modular_roof_2x1_01 (4)","SM_building_modular_roof_2x1_01 (4)",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Buildings/SM_building_modular_roof_2x1_01.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_building_modular_roof_2x1_01.prefab","Object32368",6770,5110,4,4,4,On,True,"0",False,False,False,True,False,5110,False,,0,"Untagged","(5.508, 3.322, 4.096)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/Roof/SM_building_modular_roof_2x1_01 (2)","SM_building_modular_roof_2x1_01 (2)",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Buildings/SM_building_modular_roof_2x1_01.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_building_modular_roof_2x1_01.prefab","Object32368",6770,5110,4,4,4,On,True,"0",False,False,False,True,False,5110,False,,0,"Untagged","(9.135, 3.322, 15.295)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/Roof/SM_building_modular_roof_2x1_01 (1)","SM_building_modular_roof_2x1_01 (1)",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Buildings/SM_building_modular_roof_2x1_01.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_building_modular_roof_2x1_01.prefab","Object32368",6770,5110,4,4,4,On,True,"0",False,False,False,True,False,5110,False,,0,"Untagged","(8.222, 3.322, 7.949)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/Exterior/Porch/Sofa","Sofa",True,True,MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Living Room/sofa_2.obj","Assets/DevDen Arch Viz Scotland/Prefabs/Living Room/Sofa.prefab","sofa_2_sofa_2",4127,4742,1,1,1,On,True,"-1",True,True,True,True,False,4742,False,,0,"Untagged","(3.605, 1.469, 1.402)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/HOMED/Candle","Candle",True,True,MeshRenderer,"Assets/BCaT_assets/HOMED/Models/Candle.glb","Assets/BCaT_assets/HOMED/Prefabs/HOMED.prefab","",3242,4732,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.120, 0.347, 0.120)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/MemoryRoom/StudyRoom Chair","StudyRoom Chair",True,True,MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Study Room/CHair2.fbx","Assets/DevDen Arch Viz Scotland/Prefabs/Study Room/StudyRoom Chair.prefab","study_chair",3739,4680,2,2,2,On,True,"-1",True,True,True,True,False,4680,False,,0,"Untagged","(0.578, 1.124, 0.691)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/LivingRoom/Table38/Table38_model","Table38_model",True,True,MeshRenderer,"Assets/Furniture Mega Pack/FBX/Table/Table38.fbx","Assets/Furniture Mega Pack/Prefabs/Tables/Table38.prefab","Table38",2836,4672,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.599, 0.855, 3.067)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/notebook/Plane.001_1/Object_7","Object_7",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb","Object_2",3319,4551,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.281, 0.192, 0.152)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_120","Object_120",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_8",3434,4484,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.198, 0.002, 0.110)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_165","Object_165",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_23",2131,3676,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.250, 0.040, 0.152)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_4","Object_4",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Object_2",3297,3596,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.314, 0.170, 0.311)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_240","Object_240",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_48",2417,3508,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.029, 0.030, 0.029)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_231","Object_231",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_45",2417,3508,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.029, 0.030, 0.029)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_222","Object_222",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_42",2417,3508,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.029, 0.030, 0.029)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_213","Object_213",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_39",2417,3508,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.029, 0.030, 0.029)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_135","Object_135",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_13",2556,3440,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.195, 0.003, 0.109)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_paint_bottle_2","spray_paint_bottle_2",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx","Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx","spray_paint_bottle_2",1915,3408,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.085, 0.190, 0.102)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_paint_bottle_2 (1)","spray_paint_bottle_2 (1)",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx","Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx","spray_paint_bottle_2",1915,3408,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.085, 0.190, 0.102)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/spray_paint_bottle_2 (2)","spray_paint_bottle_2 (2)",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx","Assets/BCaT_assets/BTMMP_Workstation_Assembly/spray-paint-bottle-2/source/spray_paint_bottle_2.fbx","spray_paint_bottle_2",1915,3408,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.202, 0.167, 0.207)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/SecondRoom/SM_fence_03","SM_fence_03",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_03.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_fence_03.prefab","Line060",3160,3400,1,1,1,On,True,"2147483647",True,True,True,True,False,3400,False,,0,"Untagged","(1.937, 1.123, 0.057)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/SecondRoom/SM_fence_03 (1)","SM_fence_03 (1)",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_03.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_fence_03.prefab","Line060",3160,3400,1,1,1,On,True,"2147483647",True,True,True,True,False,3400,False,,0,"Untagged","(2.009, 1.123, 0.057)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/SecondRoom/SM_fence_03 (2)","SM_fence_03 (2)",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_03.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_fence_03.prefab","Line060",3160,3400,1,1,1,On,True,"2147483647",True,True,True,True,False,3400,False,,0,"Untagged","(2.009, 1.123, 0.057)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/Object_26/_x0023_BALUSTER0.80.80.81","_x0023_BALUSTER0.80.80.81",True,True,MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_BALUSTER0.80.80.81",2099,3373,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.138, 0.140, 0.069)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/Object_24/_x0023_BALUSTER0.80.80.81","_x0023_BALUSTER0.80.80.81",True,True,MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_BALUSTER0.80.80.81",2099,3373,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.138, 0.140, 0.069)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/Object_22/_x0023_BALUSTER0.80.80.81","_x0023_BALUSTER0.80.80.81",True,True,MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_BALUSTER0.80.80.81",2099,3373,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.138, 0.140, 0.069)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/Object_20/_x0023_BALUSTER0.80.80.81","_x0023_BALUSTER0.80.80.81",True,True,MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_BALUSTER0.80.80.81",2099,3373,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.138, 0.140, 0.069)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/SecondRoom/SM_fence_rounded","SM_fence_rounded",True,True,MeshRenderer,"Assets/Idyllic Italian Coast Town/Meshes/Props/SM_fence_rounded.fbx","Assets/Idyllic Italian Coast Town/Prefabs/Modular Pieces/SM_fence_rounded.prefab","Object32387",3600,3300,1,1,1,On,True,"0",False,False,False,True,False,3300,False,,0,"Untagged","(2.841, 0.899, 1.643)",True,"Remove unused asset-pack architecture from build or replace visible use with low-poly modular kit",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Kitchen/dishwasher","dishwasher",True,True,MeshRenderer,"Assets/My_Custom/dishwasher.glb","Assets/My_Custom/dishwasher.glb","SM_Dishwasher_M_Dishwasher_0",2201,3128,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.720, 1.014, 0.824)",True,"Review manually for modular simplification only if repeated or always visible",B,Medium,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_102","Object_102",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_2",3024,3124,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.088, 0.001, 0.060)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_96","Object_96",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_0",3024,3124,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.088, 0.001, 0.060)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/SewingRoom/Sewingmachine/sewing_machine","sewing_machine",True,True,MeshRenderer,"Assets/BCaT_assets/SewingRoom/sewing_machine.glb","Assets/BCaT_assets/SewingRoom/sewing_machine.glb","Object_0",2350,2870,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.547, 0.417, 0.196)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars_2/Object_12","Object_12",True,True,MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_6",5643,2821,1,1,1,On,True,"0",False,False,False,True,False,2821,False,,0,"Untagged","(0.237, 2.269, 2.665)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Kitchen/modern_scandinavian_kitchen_island/bar/bar_bar2_0","bar_bar2_0",True,True,MeshRenderer,"Assets/My_Custom/modern_scandinavian_kitchen_island.glb","Assets/My_Custom/modern_scandinavian_kitchen_island.glb","bar_bar2_0",2027,2784,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.685, 0.835, 0.878)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/MemoryRoom/Chair48/Chair48_model","Chair48_model",True,True,MeshRenderer,"Assets/Furniture Mega Pack/FBX/Chair/Chair48.fbx","Assets/Furniture Mega Pack/Prefabs/Chairs/Chair48.prefab","Chair48",1543,2686,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.096, 0.879, 2.218)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/StairCon/_x0023_BALUSTER1111","_x0023_BALUSTER1111",True,True,MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_BALUSTER1111",2660,2544,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(2.218, 4.882, 4.334)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_168","Object_168",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_24",1720,2540,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.047, 0.019, 0.046)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/RI/Fish_Asset/glass_fish/SM_Body/SM_Body_M_Body_0","SM_Body_M_Body_0",True,True,MeshRenderer,"Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb","SM_Body_M_Body_0",3548,2510,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.468, 0.546, 0.604)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_7","Object_7",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Object_5",2268,2472,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.294, 0.154, 0.279)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/flowerbarrel_with_tulips/Object_5","Object_5",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/flowerbarrel_with_tulips.glb","Object_3",2208,2408,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.280, 0.157, 0.265)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Hallway/Stairs/StairCon/_x0023_TREAD0.90.90.91","_x0023_TREAD0.90.90.91",True,True,MeshRenderer,"Assets/My_Custom/morten-s.glb","Assets/My_Custom/morten-s.glb","_x0023_TREAD0.90.90.91",2400,2400,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(1.857, 2.906, 3.857)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/Controller_Base","Controller_Base",False,True,MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Controller_Base",1692,2398,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.074, 0.097, 0.164)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","BuildProfiles/XR/XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/Controller_Base","Controller_Base",False,True,MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Controller_Base",1692,2398,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.074, 0.097, 0.164)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_204","Object_204",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_36",1532,2276,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.117, 0.088, 0.152)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_201","Object_201",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_35",1481,2276,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.116, 0.088, 0.153)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/drone/Object_198","Object_198",True,True,SkinnedMeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/drone.glb","Object_34",1532,2276,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.116, 0.088, 0.153)",False,"",D,Low,Low
